Ishana,Rich,Indian,,,,,
Ishani,"Parvati, wife of Lord Shiva",Indian,,,,,
Ishanika,Belonging to the north east,Indian,,,,,
Ishanya,North east,Indian,,,,,
Ishika,Paint brush,Indian,,,,,
Ishita,Mastery; wealth,Indian,,,,,
Ishrat,Affection,Indian,,,,,
Ishwari,Goddess,Indian,,,,,
Ivy,A creeper,Indian,,,,,
Iyalisai,Music,Indian,,,,,
Ikshita,Please advise us the meaning of this name.,Indian,,,,,
Iakshita,Please advise us the meaning of this name.,Indian,,,,,
Irfan afsana,Irfan ali afsana khtun,Indian,,,,,
Idrees,Name mining,Indian,,,,,
,,,,,,,
Jabeen,Forehead,Indian,,,,,
Jagadamba,Mother of the universe,Indian,,,,,
Jagathi,Of the universe,Indian,,,,,
Jagavi,Born of the world,Indian,,,,,
Jagrati,Awakening,Indian,,,,,
Jagriti,Vigilance,Indian,,,,,
Jahanara,Queen of the world,Indian,,,,,
Jaheel,Lake,Indian,,,,,
Jahnavi,Daughter of Jahnu,Indian,,,,,
Jailekha,A record of victory,Indian,,,,,
Jaiman,Victorious,Indian,,,,,
Jaimathi,Victorious mind,Indian,,,,,
Jaipriya,Beloved of victory,Indian,,,,,
Jaishree,Honour of victory,Indian,,,,,
Jaisudha,Nectar of victory,Indian,,,,,
Jaiwanti,Victory,Indian,,,,,
Jalabala,A river,Indian,,,,,
Jaladhi,Treasure of water,Indian,,,,,
Jaladhija,Lakshmi,Indian,,,,,
Jalahasini,Smile of water,Indian,,,,,
Jalaja,Lotus,Indian,,,,,
Jalanhili,As blue as water,Indian,,,,,
Jalela,Goddess of water,Indian,,,,,
Jamini,Night,Indian,,,,,
Jamuna,S holy river,Indian,,,,,
Janaki,Seeta,Indian,,,,,
Janani,"Mother, tenderness",Indian,,,,,
Janhavi,River Ganga,Indian,,,,,
Janhitha,One who thinks of the welfare of men,Indian,,,,,
Janitha,Born,Indian,,,,,
Jansi,Life-like,Indian,,,,,
Januja,Daughter,Indian,,,,,
Janya,Born,Indian,,,,,
Jasoda,Mother of Lord krishna,Indian,,,,,
Jasodhara,Mother of Lord Buddha,Indian,,,,,
Jaya,Durga,Indian,,,,,
Jayalakshmi,The goddess of victory,Indian,,,,,
Jayalalita,Victorious goddess Durga,Indian,,,,,
Jayamala,Garland of victory,Indian,,,,,
Jayani,A sakti of Ganesha,Indian,,,,,
Jayanti,Parvati,Indian,,,,,
Jayantika,Goddess Durga; Parvati,Indian,,,,,
Jayaprada,Giver of victory,Indian,,,,,
Jayashree,The goddess of victory,Indian,,,,,
Jayashri,Goddess of victory,Indian,,,,,
Jayati,Victorious,Indian,,,,,
Jayita,Victorious,Indian,,,,,
Jayitri,Victorious,Indian,,,,,
Jayshri,The goddess of victory,Indian,,,,,
Jeeval,Full of life,Indian,,,,,
Jeevankala,Art of life,Indian,,,,,
Jeevanlata,Creeper of life,Indian,,,,,
Jeevika,Water,Indian,,,,,
Jenya,TRUE,Indian,,,,,
Jetashri,A raga,Indian,,,,,
Jharna,A stream,Indian,,,,,
Jhilmil,Sparkling,Indian,,,,,
Jhinuk,Oyster,Indian,,,,,
Jigya,Curiosity to know,Indian,,,,,
Jithya,Victorious,Indian,,,,,
Jivika,Source of life,Indian,,,,,
Joel,God,Indian,,,,,
Joshita,Pleased,Indian,,,,,
Jowaki,A firefly,Indian,,,,,
Juhi,A flower,Indian,,,,,
Jui,A flower,Indian,,,,,
Juily,A flower,Indian,,,,,
Jyoti,"Flame, lamp",Indian,,,,,
Jyotibala,Splendour,Indian,,,,,
Jyotika,Light; a flame,Indian,,,,,
Jyotirmoyee,Lustrous,Indian,,,,,
Jyotishmati,Lustrous,Indian,,,,,
Jyotsna,Moon light,Indian,,,,,
Junaira,Please advise us the meaning of this name.,Indian,,,,,
Jaybani,Please advise us the meaning of this name.,Indian,,,,,
Jhameshwari,Please advise us the meaning of this name!,Indian,,,,,
Jemeesha,Please advise us the meaning of this name!,Indian,,,,,
Jaslinder,Please advise us the meaning of this name!,Indian,,,,,
Jasmine,It refers to the scented flowering plant; A flower.,Indian,,,,,
Jivanshi,Please advise us the meaning of this name.,Indian,,,,,
Jeshu,Please advise us the meaning of this name.,Indian,,,,,
Janeera,Please advise us the meaning of this name.,Indian,,,,,
Jinemi,Please advise us the meaning of this name.,Indian,,,,,
Jeeya,Life; Sweetheart,Indian,,,,,
Jigeesha,Strifes to triumph.,Indian,,,,,
Jaini,Jaini,Indian,,,,,
Jhilli,Star of eyes,Indian,,,,,
Jonu,Jonusagar,Indian,,,,,
Japnish,Cztbnjuhj,Indian,,,,,
Jasmeet,Cztbnjuhj,Indian,,,,,
Jisha,Jisha,Indian,,,,,
Jeyaselvi,Jeyaselvi,Indian,,,,,
Jeeka,Jeeka,Indian,,,,,
,,,,,,,
Kaandhal,Attractive,Indian,,,,,
Kadambari,Goddess,Indian,,,,,
Kadambini,An array of clouds,Indian,,,,,
Kadhiroli,"Intelligent, brilliant like a ray of sunlight",Indian,,,,,
Kahini,Young,Indian,,,,,
Kaishori,Goddess Parvati,Indian,,,,,
Kajal,Eyeliner,Indian,,,,,
Kajjali,Kohl,Indian,,,,,
Kajri,Cloud like,Indian,,,,,
Kakali,Chiping of birds,Indian,,,,,
Kala,Art,Indian,,,,,
Kalaimagal,Queen of arts,Indian,,,,,
Kalaka,Blue,Indian,,,,,
Kalandhika,Bestower of art,Indian,,,,,
Kalanidhi,Treasure of art,Indian,,,,,
Kalavati,Artistic,Indian,,,,,
Kali,A bud; Parvati,Indian,,,,,
Kalika,A bud,Indian,,,,,
Kalindi,Yamuna river,Indian,,,,,
Kallol,Large waves; gurgling of water,Indian,,,,,
Kalpana,"Idea, imagination, fancy",Indian,,,,,
Kalpini,Night,Indian,,,,,
Kalpita,Imagined,Indian,,,,,
Kalya,Praise,Indian,,,,,
Kalyani,Auspicious,Indian,,,,,
Kamadha,Granting desires,Indian,,,,,
Kamakshi,Goddess Lakshmi or Parvati; one with loving eyes,Indian,,,,,
Kamala,Goddess,Indian,,,,,
Kamalakshi,One whose eyes are beautiful like lotuses,Indian,,,,,
Kamali,Full of desires,Indian,,,,,
Kamalika,Lakshmi,Indian,,,,,
Kamalini,Lotus,Indian,,,,,
Kamalkali,The bud of a lotus,Indian,,,,,
Kamana,Desire,Indian,,,,,
Kamika,Desired,Indian,,,,,
Kamini,A handsome woman,Indian,,,,,
Kamitha,Desired,Indian,,,,,
Kamna,Desire,Indian,,,,,
Kampana,Unsteady,Indian,,,,,
Kamya,Beautiful,Indian,,,,,
Kana,An atom,Indian,,,,,
Kanak,Kanaka gold,Indian,,,,,
Kanaka,Gold,Indian,,,,,
Kanakabati,A fairy-tale,Indian,,,,,
Kanaklata,Golden creeper,Indian,,,,,
Kanakpriya,Lover of gold,Indian,,,,,
Kanan,A garden; forest,Indian,,,,,
Kananbala,Nympth of the forest,Indian,,,,,
Kanchan,Gold,Indian,,,,,
Kanchana,Gold,Indian,,,,,
Kanchi,A waistband,Indian,,,,,
Kandhara,Lute,Indian,,,,,
Kangana,A bracelet,Indian,,,,,
Kanika,An atom,Indian,,,,,
Kanimoli,Speaks with a gentle tone,Indian,,,,,
Kanitha,Iris of the eye,Indian,,,,,
Kanjari,A bird,Indian,,,,,
Kankana,A bracelet,Indian,,,,,
Kanmani,Precious like an eye,Indian,,,,,
Kanta,A beautiful,Indian,,,,,
Kanti,Lustre,Indian,,,,,
Kanya,Daughter,Indian,,,,,
Kanyana,Maiden,Indian,,,,,
Kapalini,Another name for Durga,Indian,,,,,
Kapardini,A goddess,Indian,,,,,
Kapila,Name of the celestial cow,Indian,,,,,
Kapotakshi,Eyes like a pigeon's,Indian,,,,,
Karabi,A flower,Indian,,,,,
Karishma,Miracle,Indian,,,,,
Karuka,Heavenly piece of art,Indian,,,,,
Karuna,Compassion; mercy,Indian,,,,,
Karunamayi,Merciful,Indian,,,,,
Karunya,Merciful,Indian,,,,,
Kashi,"Varanasi, the holy city",Indian,,,,,
Kashmira,From Kashmir,Indian,,,,,
Kasturi,Musk,Indian,,,,,
Katyayani,Goddess Parvati,Indian,,,,,
Kaumudi,Moonlight,Indian,,,,,
Kaushalya,Mother of Rama,Indian,,,,,
Kaushika,Silk,Indian,,,,,
Kavana,Poem,Indian,,,,,
Kaveri,A river,Indian,,,,,
Kavika,Poetess,Indian,,,,,
Kavini,Composes beautiful poems,Indian,,,,,
Kavita,A poem,Indian,,,,,
Kavya,Poetry in motion,Indian,,,,,
Kayalvili,Fishlike bautiful eyes,Indian,,,,,
Keertana,"Hymn, a song in praise of god",Indian,,,,,
Kesar,"Pollen, lion",Indian,,,,,
Kesari,Saffron; a lion,Indian,,,,,
Keshi,A woman with beautiful hair,Indian,,,,,
Keshika,A woman with beautiful hair,Indian,,,,,
Keshini,A woman with beautiful hair,Indian,,,,,
Ketaki,A cream coloured flower,Indian,,,,,
Ketana,Home,Indian,,,,,
Keya,A monsoon flower,Indian,,,,,
Khyati,Fame,Indian,,,,,
Kilimoli,Pleasing voice,Indian,,,,,
Kimaya,Divine,Indian,,,,,
Kiran,Ray of light,Indian,,,,,
Kiranmala,A garland of light,Indian,,,,,
Kirtana,Praise,Indian,,,,,
Kirti,Fame,Indian,,,,,
Kishori,A young girl,Indian,,,,,
Kiya,The cooing of a bird,Indian,,,,,
Kokila,"Cuckoo, nightingale",Indian,,,,,
Komal,Tender,Indian,,,,,
Komala,Delicate,Indian,,,,,
Koyel,The cuckoo,Indian,,,,,
Krandasi,The sky and the earth,Indian,,,,,
Kranti,Revolution,Indian,,,,,
Kripa,Mercy,Indian,,,,,
Krishna,"This is the name of a Hindu god believed to be an incarnation of the god Vishnu. He was the youngest of King Vasudeva's eight children, six of whom were killed by King Kamsa because of a prophecy that a child of Vasudeva would kill Kamsa.",Indian,,,,,
Krishnaa,Draupadi,Indian,,,,,
Krishnakali,A flower,Indian,,,,,
Krithi,Action,Indian,,,,,
Krithya,Action,Indian,,,,,
Kriti,A work of art,Indian,,,,,
Krittika,The plaids,Indian,,,,,
Kriya,Performance,Indian,,,,,
Krupa,"Grace, favour",Indian,,,,,
Ksema,"Safety, security, welfare, tranquility",Indian,,,,,
Kshama,Forgiveness,Indian,,,,,
Kshanika,Momentary,Indian,,,,,
Kshithi,Earth,Indian,,,,,
Kumari,"Youthful, unmarried",Indian,,,,,
Kumkum,Vermilion,Indian,,,,,
Kumud,A lotus,Indian,,,,,
Kumudini,A lotus,Indian,,,,,
Kunda,"Musk, jasmine",Indian,,,,,
Kundan,Pure,Indian,,,,,
Kundanika,Golden girl,Indian,,,,,
Kundini,An assemblage of Jasmines,Indian,,,,,
Kunjal,"Cuckoo, nightingale",Indian,,,,,
Kunjalata,Forest creeper,Indian,,,,,
Kunjana,Forest girl,Indian,,,,,
Kuntal,Hair,Indian,,,,,
Kuntala,A woman with luxurious hair,Indian,,,,,
Kunti,The mother of the Pandavas,Indian,,,,,
Kurangi,Deer,Indian,,,,,
Kurinji,"Special, flower which blooms once in twelve years",Indian,,,,,
Kushala,"Safe, happy, expert",Indian,,,,,
Kusum,A flower,Indian,,,,,
Kusuma,Flower,Indian,,,,,
Kusumanjali,Flower offering,Indian,,,,,
Kusumavati,Flowering,Indian,,,,,
Kusumita,Blossomed,Indian,,,,,
Kusumlata,Flowering creeper,Indian,,,,,
Kuvalai,Flower,Indian,,,,,
Kuyil,Sweet voice like a Cuckoo bird,Indian,,,,,
Kuyilsai,Sweet voice like a Cuckoo bird,Indian,,,,,
Kaaynat,Please advise us the meaning of this name.,Indian,,,,,
Karvika,Please advise us the meaning of this name.,Indian,,,,,
Kaiser,Please advise us the meaning of this name.,Indian,,,,,
Kakul,Please advise us the meaning of this name.,Indian,,,,,
Kohina,Please advise us the meaning of this name.,Indian,,,,,
Kasheeka,Please advise us the meaning of this name.,Indian,,,,,
Kashifaa,Please advise us the meaning of this name.,Indian,,,,,
Karnavati,Please advise us the meaning of this name!,Indian,,,,,
Kaavya,Please advise us the meaning of this name!,Indian,,,,,
Kuki,Please advise us the meaning of this name.,Indian,,,,,
Kritika,Please advise us the meaning of this name.,Indian,,,,,
Kusum devi,Please advise us the meaning of this name.,Indian,,,,,
Kheyaana,Please advise us the meaning of this name.,Indian,,,,,
Koram,Please advise us the meaning of this name.,Indian,,,,,
Kayshawire,Youthful women,Indian,,,,,
Kinaya,Whole; complete,Indian,,,,,
Karavi,Please advise us the meaning of this name.,Indian,,,,,
Kaimuktha,Kaimuktha for baby girl .....Please advise us the meaning of this name,Indian,,,,,
KHEELANXI,ITS NAME,Indian,,,,,
KHEELAKXI,ITS NAME,Indian,,,,,
Kayushaa,Kayushaa,Indian,,,,,
,,,,,,,
Labangalata,A flowering creeper,Indian,,,,,
Laboni,Grace,Indian,,,,,
Lajja,Modesty,Indian,,,,,
Lajjawati,A sensitive plant; modest woman,Indian,,,,,
Lajwanti,A sensitive plant,Indian,,,,,
Lajwati,Modest,Indian,,,,,
Laksha,White rose,Indian,,,,,
Lakshana,One with auspicious signs on her,Indian,,,,,
Lakshmi,Goddess of wealth,Indian,,,,,
Lakshmishree,Fortunate,Indian,,,,,
Lalan,Nurturing,Indian,,,,,
Lalana,A beautiful woman,Indian,,,,,
Lali,Darling girl,Indian,,,,,
Lalima,Morning red in the sky,Indian,,,,,
Lalita,Beautiful,Indian,,,,,
Lata,A creeper,Indian,,,,,
Latangi,A creeper,Indian,,,,,
Latika,A small creeper,Indian,,,,,
Lavali,Clove,Indian,,,,,
Lavangi,"Apsara, of the clove plant",Indian,,,,,
Lavanya,Grace,Indian,,,,,
Leela,Divine play,Indian,,,,,
Leelamayee,Playful,Indian,,,,,
Leelavati,Playful; goddess Durga,Indian,,,,,
Leena,Devoted,Indian,,,,,
Lekha,Writing,Indian,,,,,
Lily,A flower,Indian,,,,,
Lipi,Script,Indian,,,,,
Lipika,A short letter,Indian,,,,,
Lochan,The eye,Indian,,,,,
Lochana,Eye,Indian,,,,,
Lohita,"Red, ruby",Indian,,,,,
Lola,Goddess Lakshmi,Indian,,,,,
Lona,"Beauty, pretty",Indian,,,,,
Lopa,Wife of sage,Indian,,,,,
Lopamudra,Wife of sage Agastya,Indian,,,,,
Lilima,Please advise us the meaning of this name.,Indian,,,,,
Lokshree,Please advise us the meaning of this name.,Indian,,,,,
Lakhwinder,Please advise us the meaning of this name.,Indian,,,,,
Lakshita,Please advise us the meaning of this name.,Indian,,,,,
Lilawati,Please advise us the meaning of this name.,Indian,,,,,
Lareeka,Strong Determination,Indian,,,,,
Laxmi,Lavanya,Indian,,,,,
,,,,,,,
Madhavi,A creeper with beautiful flowers; springtime,Indian,,,,,
Madhavilata,A flowering creeper,Indian,,,,,
Madhu,Honey; Nectar,Indian,,,,,
Madhubala,Sweet girl,Indian,,,,,
Madhuchhanda,Pleasing metrical composition,Indian,,,,,
Madhuja,Made of honey,Indian,,,,,
Madhuksara,One who showers honey,Indian,,,,,
Madhula,Sweet,Indian,,,,,
Madhulata,Sweet creeper,Indian,,,,,
Madhulekha,Beautiful,Indian,,,,,
Madhulika,Honey,Indian,,,,,
Madhumalati,A flowering creeper,Indian,,,,,
Madhumati,Full of honey,Indian,,,,,
Madhumita,Full of honey,Indian,,,,,
Madhunisha,Pleasant night,Indian,,,,,
Madhur,Sweet,Indian,,,,,
Madhura,Sugar,Indian,,,,,
Madhuri,Sweet girl,Indian,,,,,
Madhurima,Sweetness,Indian,,,,,
Madhushri,The spring,Indian,,,,,
Madira,Nectar,Indian,,,,,
Madirakshi,Woman with intoxicating eyes,Indian,,,,,
Madri,Wife of pandu,Indian,,,,,
Madura,A bird,Indian,,,,,
Mahadevi,Goddess Parvati,Indian,,,,,
Mahaganga,The great ganga,Indian,,,,,
Mahagauri,Goddess Durga,Indian,,,,,
Mahajabeen,Beautiful,Indian,,,,,
Mahalakshmi,Goddess Lakshmi,Indian,,,,,
Mahamaya,Goddess Durga,Indian,,,,,
Mahasweta,Goddess Saraswati,Indian,,,,,
Mahati,Great,Indian,,,,,
Mahi,"Great earth, heaven and earth conjoined",Indian,,,,,
Mahijuba,A hostess,Indian,,,,,
Mahika,The earth,Indian,,,,,
Mahima,Greatness,Indian,,,,,
Mahitha,Greatness,Indian,,,,,
Mahiya,Happiness,Indian,,,,,
Mahua,An intoxicating flower,Indian,,,,,
Mahubala,Sweet girl,Indian,,,,,
Maina,A bird,Indian,,,,,
Maithili,Mythili sita,Indian,,,,,
Maitra,Friendly,Indian,,,,,
Maitreya,The name of a sage,Indian,,,,,
Maitreyi,A learned woman of the past,Indian,,,,,
Maitri,Friendship,Indian,,,,,
Makshi,Honeybee,Indian,,,,,
Mala,A garland,Indian,,,,,
Malarvili,Beautiful eyes like a flower,Indian,,,,,
Malashree,An early evening melody,Indian,,,,,
Malati,A creeper with fragrant flowers,Indian,,,,,
Malavika,Princess of Malawa,Indian,,,,,
Malaya,A creeper,Indian,,,,,
Malika,A garland,Indian,,,,,
Malina,Dark,Indian,,,,,
Malini,A garland maker,Indian,,,,,
Malliga,Jasmine,Indian,,,,,
Mallika,Jasmine,Indian,,,,,
Malti,Small fragrant flower,Indian,,,,,
Mamata,Affection,Indian,,,,,
Manadha,Giving honour,Indian,,,,,
Manaka,According to the mind,Indian,,,,,
Manal,A bird,Indian,,,,,
Manali,A bird,Indian,,,,,
Manana,MIndianation,Indian,,,,,
Mananya,Deserving praises,Indian,,,,,
Manasa,Conceived in the mind,Indian,,,,,
Manasi,A lady,Indian,,,,,
Manasika,Of mind,Indian,,,,,
Manasvi,Intelligent,Indian,,,,,
Manavi,Wife of Manu,Indian,,,,,
Manayi,Wife of Manu,Indian,,,,,
Manda,A river,Indian,,,,,
Mandakini,A river,Indian,,,,,
Mandakranta,A Sanskrit metre,Indian,,,,,
Mandana,Cheerful,Indian,,,,,
Mandara,"Large, firm",Indian,,,,,
Mandarmalika,A garland of celestial,Indian,,,,,
Mandira,Cymbals; home,Indian,,,,,
Manditha,Adorned,Indian,,,,,
Mandra,Pleasant,Indian,,,,,
Mangai,Cultured lady,Indian,,,,,
Mangala,Auspicious,Indian,,,,,
Mangalya,"Pious, pure",Indian,,,,,
Manideepa,A lamp of precious stones,Indian,,,,,
Manik,Gem,Indian,,,,,
Manika,Of jewels,Indian,,,,,
Manikuntala,One whose hair is like gems,Indian,,,,,
Manimala,A string of pearls,Indian,,,,,
Manimekhala,A girdle of gems,Indian,,,,,
Manini,A lady,Indian,,,,,
Manisha,"Goddess of mind, desire; Mohisha intellect",Indian,,,,,
Manisi,Desired by heart,Indian,,,,,
Manisila,A jeweled stone,Indian,,,,,
Manisitha,Wisdom,Indian,,,,,
Manitha,Honoured,Indian,,,,,
Maniya,A glass bead,Indian,,,,,
Manjari,A bunch,Indian,,,,,
Manjira,Ankle-bells,Indian,,,,,
Manjistha,Extremely,Indian,,,,,
Manju,"Snow, dew drops",Indian,,,,,
Manjubala,A sweet girl,Indian,,,,,
Manjula,Melodious,Indian,,,,,
Manjulika,A sweet girl,Indian,,,,,
Manjusha,A box,Indian,,,,,
Manjushri,Sweet lustre,Indian,,,,,
Manjusri,Saraswati,Indian,,,,,
Manjyot,Light of the mind,Indian,,,,,
Manmayi,Jealous; Sri Radha,Indian,,,,,
Manorama,"Attractive, beautiful",Indian,,,,,
Manoritha,Of the mind,Indian,,,,,
Manthika,Thoughtful,Indian,,,,,
Manushri,Lakshmi,Indian,,,,,
Manya,Worthy of honour; The one who respects others.,Indian,,,,,
Marala,Swan,Indian,,,,,
Marichi,Name of a star,Indian,,,,,
Marisa,Mother of Daksa,Indian,,,,,
Markandeya,A devotee to Lord Shiva,Indian,,,,,
Marudham,From the lush green fields,Indian,,,,,
Masilmani,"Pure, without any blemishes",Indian,,,,,
Matangi,Durga,Indian,,,,,
Maushmi,Monsoon wind,Indian,,,,,
Mausumi,"Beauty, monsoon wind",Indian,,,,,
Maya,Illusion,Indian,,,,,
Mayil,"Full of grace, like a peacock",Indian,,,,,
Mayukhi,Peahen,Indian,,,,,
Mayura,Illusion,Indian,,,,,
Mayuri,Peahen,Indian,,,,,
Mayurika,With peacock feathers,Indian,,,,,
Medha,Intellect; Goddess Saraswati,Indian,,,,,
Medhani,Of intelligence,Indian,,,,,
Medhya,"Mighty, clean, fresh",Indian,,,,,
Medini,The earth,Indian,,,,,
Meena,Precious blue stone,Indian,,,,,
Meenakshi,A woman wil beautiful eyes,Indian,,,,,
Meera,A devotee of Krishna,Indian,,,,,
Megha,Cloud,Indian,,,,,
Meghamala,Array of clouds,Indian,,,,,
Meghana,Cloud,Indian,,,,,
Mehal,Cloud,Indian,,,,,
Mehbooba,Beloved,Indian,,,,,
Meher,Benevolence,Indian,,,,,
Mehrunissa,Benevolent,Indian,,,,,
Mehul,Cloud; rain,Indian,,,,,
Mekhala,Girdle,Indian,,,,,
Mena,Wife of the Himalayas,Indian,,,,,
Menaka,A celestial dancer,Indian,,,,,
Menitha,Wise,Indian,,,,,
Menmoli,Speaks kindly,Indian,,,,,
Mihika,"Mist, fog",Indian,,,,,
Milana,Union,Indian,,,,,
Milika,Desiring union,Indian,,,,,
Minakshi,"Fish eyed, daughter of Kubera",Indian,,,,,
Minal,A precious stone,Indian,,,,,
Minati,Prayer,Indian,,,,,
Minnoli,Brilliant like lightning,Indian,,,,,
Mirium,Wished-for child,Indian,,,,,
Mita,A friend,Indian,,,,,
Mitali,Friendship,Indian,,,,,
Mithi,Truthful,Indian,,,,,
Mithra,Friend,Indian,,,,,
Mohana,Attractive,Indian,,,,,
Mohini,Enchantress,Indian,,,,,
Mohitha,Infatuated,Indian,,,,,
Moksha,Salvation,Indian,,,,,
Monisha,Lord Krishna,Indian,,,,,
Mridula,Soft,Indian,,,,,
Mriganayani,Doe-eyed,Indian,,,,,
Mrinal,Lotus,Indian,,,,,
Mrinali,Lotus,Indian,,,,,
Mrinalini,Lotus,Indian,,,,,
Mrinmayi,Of the earth,Indian,,,,,
Mrudani,Another name for parvathi,Indian,,,,,
Mrudu,Soft,Indian,,,,,
Mudra,Expression,Indian,,,,,
Mudrika,Ring,Indian,,,,,
Mugdha,Spellbound,Indian,,,,,
Mukta,Liberated; pearl,Indian,,,,,
Mukti,Freedom from life and death,Indian,,,,,
Mukul,Bud,Indian,,,,,
Mullai,Flower with lovely fragrance,Indian,,,,,
Muniya,Name of a bird,Indian,,,,,
Muskan,Smile,Indian,,,,,
Muthammal,"Pure, like a pearl",Indian,,,,,
Mutholi,Shines like a pearl,Indian,,,,,
Muthunagai,Smiles like a pearl,Indian,,,,,
Mythily,Seeta,Indian,,,,,
Melanie,Please advise us the meaning of this name.,Indian,,,,,
Muntashir,Please advise us the meaning of this name.,Indian,,,,,
Mamta,Please advise us the meaning of this name.,Indian,,,,,
Mitresh,Please advise us the meaning of this name.,Indian,,,,,
Movisha,Please advise us the meaning of this name.,Indian,,,,,
Monika,Please advise us the meaning of this name.,Indian,,,,,
Meenu,Please advise us the meaning of this name.,Indian,,,,,
Monu,Please advise us the meaning of this name!,Indian,,,,,
Murugeswari,Please advise us the meaning of this name.,Indian,,,,,
Mridita,Please advise us the meaning of this name.,Indian,,,,,
Mavish,Singing Bird,Indian,,,,,
Mira,Please advise us the meaning of this name.,Indian,,,,,
Manshi,Please advise us the meaning of this name.,Indian,,,,,
Mizba,Please advise us the meaning of this name.,Indian,,,,,
Mantsha,Please advise us the meaning of this name.,Indian,,,,,
Manwara,Please advise us the meaning of this name.,Indian,,,,,
Mansi,Plucked flower (Hopi),Indian,,,,,
Maqsood,Intended. Proposed,Indian,,,,,
Mikunj,Please advise us the meaning of this name.,Indian,,,,,
Moshita,Please advise us the meaning of this name.,Indian,,,,,
Mamta lamsal,Ansu,Indian,,,,,
Manikarnika,I want to know the meaning,Indian,,,,,
Marnie post maligaon jhunjhunu,"Vii narnod ,post maligaon did jhunjhunu",Indian,,,,,
Mithali,Mithali,Indian,,,,,
Machhi,Glad Jio Di siw,Indian,,,,,
Maitreyi mishra,A friendly one girl,Indian,,,,,
Manbhar,Female,Indian,,,,,
,,,,,,,
Naaz,Pride,Indian,,,,,
Nabhanya,Celestial,Indian,,,,,
Nabhitha,Fearless,Indian,,,,,
Nabhya,Central,Indian,,,,,
Nachni,Dancer; suggestive look,Indian,,,,,
Nadira,Pinnacle,Indian,,,,,
Naganandini,Mountain born,Indian,,,,,
Naganika,Serpent maiden,Indian,,,,,
Nagina,Jewel,Indian,,,,,
Naima,Belonging to one,Indian,,,,,
Naina,Name of a goddess,Indian,,,,,
Najma,Sorry,Indian,,,,,
Nalina,Lotus,Indian,,,,,
Nalini,Lotus,Indian,,,,,
Namita,Humble,Indian,,,,,
Namrata,Modesty,Indian,,,,,
Namya,To be bowed to,Indian,,,,,
Nanda,"Happiness, a daughter",Indian,,,,,
Nandana,Daughter,Indian,,,,,
Nandika,Lakshmi,Indian,,,,,
Nandini,"A holy cow, bestower of joy, Ganga",Indian,,,,,
Nandita,Happy,Indian,,,,,
Nangai,Cultured lady,Indian,,,,,
Narayani,Goddess Lakshmi,Indian,,,,,
Narmada,"One who arouses tender feelings in others, river Narmada",Indian,,,,,
Narois,Flower,Indian,,,,,
Nartan,Dance,Indian,,,,,
Naseen,Cool breeze,Indian,,,,,
Natun,New,Indian,,,,,
Nauka,Boat,Indian,,,,,
Navaneeta,Butter,Indian,,,,,
Naveena,New,Indian,,,,,
Naviya,New,Indian,,,,,
Navya,Worth praising,Indian,,,,,
Nayana,Eye,Indian,,,,,
Nayantara,Iris,Indian,,,,,
Nazima,Song,Indian,,,,,
Neeharika,Dew drops,Indian,,,,,
Neela,Blue,Indian,,,,,
Neelabja,Blue lotus,Indian,,,,,
Neelakshi,Blue-eyed,Indian,,,,,
Neelam,Sapphire; Emerald,Indian,,,,,
Neelanjana,Blue,Indian,,,,,
Neelkamal,Blue lotus,Indian,,,,,
Neepa,Name of a flower,Indian,,,,,
Neeraja,Lotus flower,Indian,,,,,
Neeta,Upright,Indian,,,,,
Neeti,Good behaviour,Indian,,,,,
Neha,"Love, rain",Indian,,,,,
Nehal,Rainy; handsome,Indian,,,,,
Netra,Eye,Indian,,,,,
Netravati,Beautiful eyed,Indian,,,,,
Nidhi,Treasure,Indian,,,,,
Nidhyana,Intuition,Indian,,,,,
Nidhyathi,MIndianation,Indian,,,,,
Nidra,Sleep,Indian,,,,,
Niharika,Nebula,Indian,,,,,
Nikhila,Complete,Indian,,,,,
Nikhita,Sharp,Indian,,,,,
Nila,Enchanting moon,Indian,,,,,
Nilasha,Blueness,Indian,,,,,
Nilavoli,Ray of light from the moon,Indian,,,,,
Nilaya,Home,Indian,,,,,
Nileen,Surrendered,Indian,,,,,
Nilima,Blue,Indian,,,,,
Niloufer,A celestial,Indian,,,,,
Nimisha,Twinkling of an eye,Indian,,,,,
Nina,Lovely-eyed,Indian,,,,,
Niraimadhi,Full moon,Indian,,,,,
Niral,Calm,Indian,,,,,
Niranjana,Name of a river; Goddess Durga; the night of the full moon,Indian,,,,,
Nirmala,"Clean, virtuous",Indian,,,,,
Nirmayi,Without blemish,Indian,,,,,
Nirmitha,Created,Indian,,,,,
Nirupa,"A decree, command",Indian,,,,,
Nirupama,"Unique, uncomparable",Indian,,,,,
Nisha,Night,Indian,,,,,
Nishithini,Night,Indian,,,,,
Nishtha,Devotion,Indian,,,,,
Nita,Moral,Indian,,,,,
Nitha,"Carried, red",Indian,,,,,
Nithilam,Pure like the pearl,Indian,,,,,
Niti,Morality,Indian,,,,,
Nitima,Girl of principles,Indian,,,,,
Nitya,Constant,Indian,,,,,
Nityapriya,Ever pleasing,Indian,,,,,
NivIndiana,One dedicated to service,Indian,,,,,
Nivritti,Nonattachment,Indian,,,,,
Niyati,Fate,Indian,,,,,
Noopur,Anklet,Indian,,,,,
Noor,Light,Indian,,,,,
